minTemp,maxTemp,minHumid,maxHumid,currentTemp,currentHumid,currentMonth,goalTemp,goalHumid,userDecision
19,26,30,50,20.4,36.5,4,0,0,0
24,27,30,50,16.2,58.6,1,25,40,1
18,27,40,50,35.2,55.6,5,22,45,1
18,27,40,50,24.9,49.1,5,0,0,0
23,26,30,50,18.1,32.0,2,24,40,1
20,26,25,50,14.1,22.3,11,23,37,1
19,26,30,40,19.5,39.9,8,0,0,0
20,26,30,50,13.8,56.9,3,23,40,1
20,26,25,50,22.6,49.3,11,23,37,1
20,26,25,50,23.1,41.6,11,0,0,0
20,26,25,50,0.5,58.4,11,23,37,1
19,26,30,50,21.3,26.4,4,22,40,1
20,26,25,40,23.5,33.3,9,0,0,0
20,25,30,50,15.2,58.2,12,22,40,1
20,26,30,50,10.0,45.4,3,23,40,1
19,26,30,50,20.0,46.3,4,0,0,1
23,26,30,50,-3.8,28.5,2,24,40,1
20,26,25,40,17.8,24.4,9,23,32,1
23,26,30,50,24.2,34.9,2,0,0,0
23,26,30,50,8.0,56.9,2,24,40,1
18,27,40,50,34.8,51.6,5,22,45,1
19,26,30,40,22.0,32.3,8,0,0,0
18,27,40,50,37.0,70.9,5,22,45,1
23,26,30,50,14.9,55.3,2,24,40,1
18,27,40,50,23.5,46.5,5,0,0,0
20,25,35,50,46.6,51.2,6,22,42,1
20,26,25,40,8.8,47.8,9,23,32,1
18,27,40,50,18.7,48.9,5,0,0,0
24,27,30,50,5.3,58.2,1,25,40,1
20,26,25,40,17.5,29.8,9,23,32,1
20,26,25,45,24.0,36.4,7,0,0,0
23,26,30,50,15.3,57.5,2,24,40,1
20,26,25,50,7.4,28.2,11,23,37,1
20,26,30,50,20.4,35.7,3,0,0,0
20,26,25,50,-11.6,50.8,11,23,37,1
20,26,25,45,18.0,0.3,7,23,35,1
20,26,30,50,25.4,46.3,3,0,0,0
20,26,25,50,-13.8,56.0,11,23,37,1
20,25,35,50,25.4,50.1,6,22,42,1
20,26,25,50,25.8,37.9,11,0,0,0
24,27,30,50,-4.9,51.1,1,25,40,1
20,25,35,50,22.7,6.3,6,22,42,1
20,26,25,50,24.1,44.5,11,0,0,0
23,26,30,50,13.2,54.6,2,24,40,1
24,27,30,50,19.6,52.9,1,25,40,1
20,26,30,50,22.1,36.5,3,0,0,0
20,26,25,50,6.2,59.3,11,23,37,1
19,26,30,50,35.7,62.4,4,22,40,1
20,26,25,40,25.7,36.1,9,0,0,1
20,26,30,45,14.0,46.2,10,23,37,1
18,27,40,50,30.6,21.4,5,22,45,1
20,26,30,45,20.3,33.9,10,0,0,0
24,27,30,50,-9.4,64.6,1,25,40,1
20,26,25,40,15.9,47.7,9,23,32,1
19,26,30,40,21.6,38.6,8,0,0,1
20,25,35,50,34.3,38.6,6,22,42,1
18,27,40,50,20.4,37.6,5,22,45,1
19,26,30,50,23.2,49.0,4,0,0,0
20,26,25,45,45.7,49.3,7,23,35,1
20,25,30,50,5.2,32.5,12,22,40,1
20,26,25,50,20.6,36.1,11,0,0,0
19,26,30,40,39.3,59.0,8,22,35,1
23,26,30,50,19.4,34.1,2,24,40,1
20,26,25,45,23.6,40.0,7,0,0,0
20,26,25,50,-8.4,52.2,11,23,37,1
20,26,25,50,17.7,52.7,11,23,37,1
20,26,25,50,23.3,33.2,11,0,0,0
18,27,40,50,46.2,59.2,5,22,45,1
20,26,25,45,30.8,19.6,7,23,35,1
19,26,30,40,20.2,39.1,8,0,0,0
20,26,30,45,16.0,51.8,10,23,37,1
20,25,35,50,31.1,8.3,6,22,42,1
19,26,30,40,24.1,39.3,8,0,0,0
20,26,30,50,-14.1,57.5,3,23,40,1
24,27,30,50,17.2,45.6,1,25,40,1
20,25,35,50,20.1,40.5,6,0,0,0
20,26,25,50,0.1,59.1,11,23,37,1
19,26,30,50,31.2,8.7,4,22,40,1
23,26,30,50,23.2,35.9,2,0,0,0
19,26,30,50,32.5,59.5,4,22,40,1
20,26,25,45,21.0,5.1,7,23,35,1
19,26,30,50,24.4,31.5,4,0,0,1
20,25,35,50,32.7,57.6,6,22,42,1
20,26,25,50,10.2,45.6,11,23,37,1
18,27,40,50,18.9,45.3,5,0,0,0
24,27,30,50,17.5,58.6,1,25,40,1
19,26,30,40,19.6,41.9,8,22,35,1
20,26,30,50,24.9,40.7,3,0,0,0
20,25,35,50,27.5,58.5,6,22,42,1
19,26,30,40,35.3,40.9,8,22,35,1
23,26,30,50,25.6,34.6,2,0,0,0
19,26,30,40,35.7,26.3,8,22,35,1
19,26,30,40,17.1,11.4,8,22,35,1
20,26,30,45,21.2,35.3,10,0,0,0
20,25,35,50,44.5,74.9,6,22,42,1
23,26,30,50,22.3,45.4,2,24,40,1
23,26,30,50,23.0,41.3,2,0,0,0
20,25,35,50,43.3,59.9,6,22,42,1
20,26,25,40,20.6,25.8,9,23,32,1
18,27,40,50,24.0,42.9,5,0,0,1
20,26,30,50,5.2,50.7,3,23,40,1
19,26,30,40,22.9,0.8,8,22,35,1
19,26,30,50,23.8,40.1,4,0,0,0
19,26,30,40,30.6,47.8,8,22,35,1
20,26,30,45,21.0,54.8,10,23,37,1
20,26,25,50,24.9,31.9,11,0,0,0
23,26,30,50,2.3,53.5,2,24,40,1
19,26,30,50,30.8,25.7,4,22,40,1
20,26,30,50,23.1,41.8,3,0,0,0
20,26,25,40,6.2,43.0,9,23,32,1
20,25,30,50,24.6,28.3,12,22,40,1
20,26,30,45,21.9,31.3,10,0,0,1
19,26,30,40,27.5,37.3,8,22,35,1
24,27,30,50,23.0,21.0,1,25,40,1
20,26,25,40,23.0,32.7,9,0,0,0
20,26,25,40,-2.5,49.7,9,23,32,1
20,26,30,50,9.1,45.6,3,23,40,1
19,26,30,50,24.5,45.6,4,0,0,0
18,27,40,50,41.8,55.7,5,22,45,1
20,26,30,50,9.7,53.1,3,23,40,1
18,27,40,50,20.6,42.4,5,0,0,0
24,27,30,50,2.0,24.8,1,25,40,1
20,26,30,50,14.1,49.3,3,23,40,1
20,26,25,40,21.3,27.4,9,0,0,0
20,26,25,50,5.0,28.8,11,23,37,1
20,26,25,40,9.2,38.6,9,23,32,1
20,26,25,50,24.0,40.7,11,0,0,0
20,26,25,45,28.9,32.8,7,23,35,1
20,26,30,45,14.8,53.0,10,23,37,1
19,26,30,50,25.4,30.4,4,0,0,1
20,25,30,50,2.0,55.0,12,22,40,1
20,26,25,40,7.2,43.5,9,23,32,1
20,26,25,40,25.1,29.0,9,0,0,0
20,26,25,40,2.3,40.1,9,23,32,1
20,26,25,40,22.8,48.0,9,23,32,1
20,26,30,45,20.1,40.9,10,0,0,0
20,26,30,45,-1.6,28.2,10,23,37,1
20,25,30,50,9.7,29.6,12,22,40,1
20,26,30,50,21.2,48.4,3,0,0,1
20,26,25,50,7.2,37.5,11,23,37,1
19,26,30,40,17.0,21.9,8,22,35,1
20,26,30,45,25.8,32.4,10,0,0,0
20,26,25,40,13.6,49.1,9,23,32,1
20,25,35,50,15.9,10.2,6,22,42,1
19,26,30,50,20.1,44.8,4,0,0,0
20,26,25,50,-12.2,51.0,11,23,37,1
20,26,25,40,22.1,23.1,9,23,32,1
20,26,25,40,21.3,30.8,9,0,0,1
19,26,30,40,49.9,54.0,8,22,35,1
20,26,25,40,21.8,42.5,9,23,32,1
20,26,25,40,25.7,25.2,9,0,0,1
24,27,30,50,-8.1,57.7,1,25,40,1
20,26,25,40,13.5,35.4,9,23,32,1
18,27,40,50,26.4,48.4,5,0,0,0
20,26,25,50,2.4,56.1,11,23,37,1
20,26,30,50,24.2,27.7,3,23,40,1
20,25,30,50,23.9,39.9,12,0,0,0
24,27,30,50,18.7,31.0,1,25,40,1
19,26,30,40,16.4,3.8,8,22,35,1
20,26,25,45,22.0,38.6,7,0,0,0
23,26,30,50,18.8,54.2,2,24,40,1
24,27,30,50,22.1,26.7,1,25,40,1
23,26,30,50,23.5,33.4,2,0,0,1
18,27,40,50,38.2,69.2,5,22,45,1
19,26,30,50,21.9,22.6,4,22,40,1
19,26,30,50,25.4,40.5,4,0,0,0
19,26,30,40,46.1,37.7,8,22,35,1
20,26,30,50,24.0,55.5,3,23,40,1
20,26,25,45,25.9,34.2,7,0,0,0
20,25,35,50,24.1,39.4,6,22,42,1
24,27,30,50,12.9,32.5,1,25,40,1
23,26,30,50,24.3,42.7,2,0,0,1
20,25,30,50,14.1,50.5,12,22,40,1
19,26,30,50,28.7,2.4,4,22,40,1
20,26,30,50,23.5,37.6,3,0,0,1
20,25,30,50,9.7,51.3,12,22,40,1
23,26,30,50,27.3,47.0,2,24,40,1
20,26,25,45,24.4,36.6,7,0,0,0
18,27,40,50,34.8,54.2,5,22,45,1
20,26,30,50,13.2,30.7,3,23,40,1
18,27,40,50,18.5,43.7,5,0,0,0
19,26,30,40,48.7,53.6,8,22,35,1
24,27,30,50,14.2,58.1,1,25,40,1
20,26,25,45,24.3,28.0,7,0,0,0
19,26,30,50,47.6,32.5,4,22,40,1
20,26,25,50,11.6,20.5,11,23,37,1
20,25,30,50,23.7,49.8,12,0,0,0
20,26,30,45,-13.0,51.1,10,23,37,1
20,26,30,50,8.7,48.7,3,23,40,1
19,26,30,40,20.4,32.4,8,0,0,0
20,26,25,40,0.9,49.2,9,23,32,1
20,26,25,40,6.1,39.7,9,23,32,1
20,25,35,50,21.5,37.6,6,0,0,0
23,26,30,50,-6.0,57.3,2,24,40,1
19,26,30,40,29.0,26.1,8,22,35,1
18,27,40,50,23.1,42.9,5,0,0,1
20,25,35,50,50.3,55.8,6,22,42,1
24,27,30,50,21.4,21.0,1,25,40,1
24,27,30,50,26.5,39.5,1,0,0,1
19,26,30,50,46.1,69.8,4,22,40,1
20,26,25,45,32.0,14.5,7,23,35,1
20,26,30,50,21.8,36.1,3,0,0,0
24,27,30,50,9.1,56.0,1,25,40,1
18,27,40,50,34.5,22.8,5,22,45,1
20,26,25,40,20.7,31.7,9,0,0,1
20,25,35,50,36.4,61.2,6,22,42,1
20,26,25,40,9.4,25.8,9,23,32,1
20,26,25,40,21.1,39.9,9,0,0,1
20,25,35,50,44.5,59.2,6,22,42,1
20,26,25,50,14.5,51.2,11,23,37,1
20,26,30,50,22.3,32.3,3,0,0,1
19,26,30,40,43.9,42.1,8,22,35,1
20,26,30,50,22.8,56.5,3,23,40,1
20,26,25,45,25.1,37.5,7,0,0,0
19,26,30,50,31.2,35.0,4,22,40,1
20,26,30,45,12.3,26.8,10,23,37,1
23,26,30,50,24.4,46.6,2,0,0,0
24,27,30,50,-9.2,52.5,1,25,40,1
24,27,30,50,28.8,32.1,1,25,40,1
20,26,25,50,23.6,38.4,11,0,0,0
20,26,30,45,-10.0,46.6,10,23,37,1
20,26,30,50,11.8,59.8,3,23,40,1
20,26,30,50,24.6,33.6,3,0,0,1
24,27,30,50,14.2,31.0,1,25,40,1
24,27,30,50,9.9,23.5,1,25,40,1
20,26,30,50,25.0,46.4,3,0,0,0
18,27,40,50,31.5,62.0,5,22,45,1
24,27,30,50,24.1,57.9,1,25,40,1
20,26,25,40,23.3,36.5,9,0,0,0
20,26,25,45,32.0,58.3,7,23,35,1
20,25,35,50,33.7,8.9,6,22,42,1
20,25,35,50,22.5,49.4,6,0,0,1
23,26,30,50,-11.5,64.3,2,24,40,1
19,26,30,50,29.1,57.3,4,22,40,1
23,26,30,50,26.0,31.9,2,0,0,0
20,26,25,40,-14.6,47.5,9,23,32,1
19,26,30,50,20.0,53.6,4,22,40,1
24,27,30,50,24.4,39.8,1,0,0,0
18,27,40,50,54.0,50.4,5,22,45,1
20,25,35,50,21.2,64.9,6,22,42,1
20,26,25,40,20.5,38.8,9,0,0,0
19,26,30,40,41.4,21.5,8,22,35,1
20,25,35,50,22.9,53.0,6,22,42,1
20,26,25,50,22.3,34.3,11,0,0,0
19,26,30,40,47.2,38.4,8,22,35,1
20,26,25,50,5.7,54.3,11,23,37,1
20,25,30,50,24.1,31.1,12,0,0,1
20,25,35,50,22.2,29.3,6,22,42,1
20,26,25,50,12.5,23.8,11,23,37,1
23,26,30,50,25.5,43.9,2,0,0,0
20,26,25,45,36.0,56.1,7,23,35,1
19,26,30,40,21.4,26.5,8,22,35,1
20,26,25,45,25.7,33.3,7,0,0,0
23,26,30,50,2.6,63.0,2,24,40,1
18,27,40,50,17.3,51.3,5,22,45,1
18,27,40,50,23.4,46.0,5,0,0,0
20,25,30,50,14.5,52.4,12,22,40,1
19,26,30,50,25.2,62.6,4,22,40,1
20,26,25,40,24.3,32.4,9,0,0,0
23,26,30,50,-5.1,37.4,2,24,40,1
20,25,30,50,22.7,50.2,12,22,40,1
19,26,30,40,24.6,36.1,8,0,0,0
24,27,30,50,12.5,54.2,1,25,40,1
23,26,30,50,8.7,22.4,2,24,40,1
23,26,30,50,23.1,38.8,2,0,0,0
23,26,30,50,19.8,56.1,2,24,40,1
20,26,25,50,10.7,17.7,11,23,37,1
20,26,25,40,24.9,39.4,9,0,0,0
19,26,30,50,47.6,72.9,4,22,40,1
20,26,25,50,10.2,28.8,11,23,37,1
20,25,35,50,23.0,48.9,6,0,0,1
20,26,25,45,39.0,66.3,7,23,35,1
20,26,25,40,10.3,36.4,9,23,32,1
19,26,30,50,24.3,35.5,4,0,0,1
20,25,30,50,-5.1,24.2,12,22,40,1
20,26,30,50,19.2,51.2,3,23,40,1
20,26,25,45,23.1,39.4,7,0,0,0
20,26,25,45,46.9,59.0,7,23,35,1
20,25,35,50,28.2,58.9,6,22,42,1
20,26,25,45,21.7,27.4,7,0,0,0
20,26,25,40,2.9,29.6,9,23,32,1
20,26,25,50,15.0,27.9,11,23,37,1
20,26,25,45,21.9,27.6,7,0,0,0
19,26,30,40,44.4,55.0,8,22,35,1
19,26,30,40,23.6,28.5,8,22,35,1
23,26,30,50,25.6,34.7,2,0,0,0
23,26,30,50,12.3,53.7,2,24,40,1
19,26,30,40,28.2,23.7,8,22,35,1
20,26,30,45,21.5,31.7,10,0,0,0
23,26,30,50,-1.0,59.2,2,24,40,1
20,26,25,40,16.1,21.1,9,23,32,1
20,25,30,50,24.9,43.3,12,0,0,1
20,26,25,45,46.9,66.3,7,23,35,1
24,27,30,50,18.9,59.6,1,25,40,1
20,26,30,45,22.1,43.7,10,0,0,0
20,25,35,50,33.0,59.0,6,22,42,1
20,25,35,50,26.4,9.9,6,22,42,1
20,25,35,50,20.5,35.1,6,0,0,0
20,26,25,45,49.1,54.8,7,23,35,1
19,26,30,50,20.0,8.5,4,22,40,1
20,25,30,50,20.1,32.5,12,0,0,0
20,26,30,45,-10.3,50.8,10,23,37,1
20,25,30,50,11.8,57.0,12,22,40,1
19,26,30,40,24.5,32.2,8,0,0,0
24,27,30,50,19.5,50.8,1,25,40,1
18,27,40,50,31.5,65.1,5,22,45,1
20,25,30,50,23.5,33.9,12,0,0,1
20,26,30,50,16.8,54.8,3,23,40,1
19,26,30,50,33.8,12.0,4,22,40,1
18,27,40,50,26.1,43.3,5,0,0,0
20,26,25,40,12.2,44.0,9,23,32,1
18,27,40,50,30.3,53.5,5,22,45,1
19,26,30,50,25.1,34.8,4,0,0,0
20,25,35,50,51.3,65.0,6,22,42,1
23,26,30,50,20.7,26.7,2,24,40,1
20,26,25,50,23.0,41.5,11,0,0,0
18,27,40,50,50.9,60.3,5,22,45,1
19,26,30,40,19.9,25.9,8,22,35,1
19,26,30,50,20.4,33.1,4,0,0,0
20,26,25,45,42.9,64.7,7,23,35,1
20,26,30,50,21.5,32.7,3,23,40,1
20,26,25,45,25.1,25.7,7,0,0,1
20,26,25,45,25.2,44.8,7,23,35,1
20,25,35,50,25.3,50.9,6,22,42,1
24,27,30,50,26.9,40.0,1,0,0,0
18,27,40,50,47.7,75.4,5,22,45,1
19,26,30,50,31.5,69.7,4,22,40,1
20,26,25,50,24.8,37.6,11,0,0,0
18,27,40,50,53.6,67.5,5,22,45,1
24,27,30,50,22.4,24.3,1,25,40,1
20,26,25,45,24.2,30.0,7,0,0,0
24,27,30,50,4.5,51.9,1,25,40,1
20,26,30,45,19.8,26.4,10,23,37,1
20,26,30,50,25.7,43.7,3,0,0,0
20,26,30,50,-2.8,40.3,3,23,40,1
20,26,30,50,21.8,47.8,3,23,40,1
20,25,30,50,22.3,40.1,12,0,0,1
20,26,30,50,11.9,58.4,3,23,40,1
20,26,25,40,18.5,22.9,9,23,32,1
20,26,30,50,21.5,34.5,3,0,0,0
19,26,30,50,44.2,59.8,4,22,40,1
23,26,30,50,15.2,31.7,2,24,40,1
24,27,30,50,24.7,43.8,1,0,0,1
18,27,40,50,37.9,62.7,5,22,45,1
19,26,30,50,21.6,3.6,4,22,40,1
20,26,25,40,24.3,37.5,9,0,0,0
20,26,30,45,7.1,47.2,10,23,37,1
18,27,40,50,18.4,31.8,5,22,45,1
19,26,30,50,24.1,46.0,4,0,0,1
23,26,30,50,12.7,58.8,2,24,40,1
20,26,25,40,20.4,43.5,9,23,32,1
23,26,30,50,25.4,39.6,2,0,0,0
20,26,30,50,-6.5,64.3,3,23,40,1
20,25,35,50,34.2,52.3,6,22,42,1
20,26,30,45,25.2,40.7,10,0,0,1
24,27,30,50,-2.9,49.3,1,25,40,1
24,27,30,50,12.2,50.2,1,25,40,1
20,26,30,50,21.1,40.1,3,0,0,0
20,26,30,45,5.4,45.1,10,23,37,1
19,26,30,50,29.9,64.4,4,22,40,1
18,27,40,50,23.1,48.7,5,0,0,1
18,27,40,50,27.0,65.3,5,22,45,1
19,26,30,40,16.2,5.6,8,22,35,1
19,26,30,40,19.7,34.2,8,0,0,0
20,25,30,50,3.2,55.3,12,22,40,1
20,26,30,45,14.0,23.4,10,23,37,1
20,25,30,50,24.6,30.4,12,0,0,1
20,26,30,45,16.1,20.1,10,23,37,1
19,26,30,40,33.6,1.4,8,22,35,1
20,25,30,50,23.5,44.1,12,0,0,0
24,27,30,50,-9.3,54.8,1,25,40,1
23,26,30,50,20.6,20.2,2,24,40,1
24,27,30,50,26.1,41.5,1,0,0,1
20,26,30,50,16.3,52.2,3,23,40,1
20,25,35,50,21.5,19.1,6,22,42,1
24,27,30,50,24.2,40.2,1,0,0,0
20,25,35,50,39.7,46.9,6,22,42,1
19,26,30,40,35.3,57.5,8,22,35,1
20,25,30,50,21.3,42.7,12,0,0,0
18,27,40,50,39.5,75.0,5,22,45,1
19,26,30,40,30.5,46.8,8,22,35,1
20,26,25,40,20.1,37.1,9,0,0,1
19,26,30,40,49.1,27.5,8,22,35,1
20,26,25,50,16.7,27.0,11,23,37,1
23,26,30,50,24.3,35.5,2,0,0,0
19,26,30,40,43.4,57.2,8,22,35,1
24,27,30,50,23.1,50.1,1,25,40,1
20,26,25,50,24.4,28.3,11,0,0,0
18,27,40,50,49.8,46.1,5,22,45,1
20,26,25,45,18.1,20.0,7,23,35,1
20,26,25,45,24.3,36.1,7,0,0,1
19,26,30,40,31.4,26.6,8,22,35,1
19,26,30,50,35.9,0.9,4,22,40,1
18,27,40,50,26.7,47.9,5,0,0,0
24,27,30,50,5.6,56.9,1,25,40,1
20,26,30,45,19.1,50.7,10,23,37,1
20,26,30,45,24.5,31.9,10,0,0,1
20,26,30,50,-12.4,56.2,3,23,40,1
20,25,30,50,17.3,45.6,12,22,40,1
20,26,25,50,24.2,26.6,11,0,0,0
18,27,40,50,37.1,60.9,5,22,45,1
23,26,30,50,27.8,20.5,2,24,40,1
23,26,30,50,23.4,39.1,2,0,0,1
18,27,40,50,35.5,75.6,5,22,45,1
19,26,30,40,20.1,9.4,8,22,35,1
23,26,30,50,24.5,48.5,2,0,0,0
20,26,30,45,16.5,50.9,10,23,37,1
20,25,35,50,23.4,20.1,6,22,42,1
23,26,30,50,23.2,38.1,2,0,0,0
20,26,25,50,14.2,55.5,11,23,37,1
18,27,40,50,20.1,39.7,5,22,45,1
24,27,30,50,25.6,49.8,1,0,0,0
20,26,30,50,-9.2,51.8,3,23,40,1
20,25,35,50,26.6,29.6,6,22,42,1
19,26,30,50,21.7,32.1,4,0,0,0
19,26,30,40,32.7,40.7,8,22,35,1
20,25,30,50,10.2,22.5,12,22,40,1
20,25,30,50,24.5,43.7,12,0,0,1
24,27,30,50,7.9,51.6,1,25,40,1
18,27,40,50,32.6,14.5,5,22,45,1
20,25,35,50,23.9,49.3,6,0,0,0
20,26,30,45,10.3,52.9,10,23,37,1
20,25,30,50,22.0,58.3,12,22,40,1
18,27,40,50,18.9,41.8,5,0,0,0
20,25,35,50,34.1,75.3,6,22,42,1
19,26,30,40,32.0,59.6,8,22,35,1
23,26,30,50,24.3,42.4,2,0,0,1
20,25,30,50,-14.4,35.7,12,22,40,1
18,27,40,50,18.3,32.5,5,22,45,1
20,25,35,50,22.2,47.0,6,0,0,1
20,26,25,45,31.8,60.5,7,23,35,1
20,26,30,50,12.1,49.2,3,23,40,1
20,25,30,50,21.6,47.6,12,0,0,1
20,25,35,50,39.6,71.2,6,22,42,1
23,26,30,50,23.5,34.3,2,24,40,1
24,27,30,50,24.8,42.1,1,0,0,1
20,26,25,50,13.0,53.2,11,23,37,1
20,25,30,50,19.3,53.9,12,22,40,1
23,26,30,50,23.1,46.2,2,0,0,0
19,26,30,50,51.7,68.0,4,22,40,1
20,26,25,45,32.0,15.1,7,23,35,1
20,25,35,50,24.5,41.2,6,0,0,0
24,27,30,50,14.4,44.2,1,25,40,1
19,26,30,40,35.1,58.5,8,22,35,1
20,26,30,50,24.9,36.1,3,0,0,1
20,25,30,50,-6.5,55.0,12,22,40,1
20,26,25,50,8.4,19.8,11,23,37,1
19,26,30,40,20.9,38.2,8,0,0,0
23,26,30,50,-8.1,56.5,2,24,40,1
23,26,30,50,13.8,48.9,2,24,40,1
20,26,25,50,25.4,41.2,11,0,0,1
18,27,40,50,42.3,51.7,5,22,45,1
20,25,35,50,26.0,7.2,6,22,42,1
19,26,30,50,22.9,31.2,4,0,0,0
20,26,25,40,8.2,31.1,9,23,32,1
23,26,30,50,26.4,25.0,2,24,40,1
19,26,30,40,25.2,33.1,8,0,0,1
20,26,25,40,-13.3,41.9,9,23,32,1
20,26,25,50,15.3,59.9,11,23,37,1
20,26,25,45,21.6,30.0,7,0,0,0
20,25,30,50,6.5,58.3,12,22,40,1
24,27,30,50,13.3,33.9,1,25,40,1
20,26,25,45,23.7,35.0,7,0,0,0
20,26,25,45,37.4,56.1,7,23,35,1
24,27,30,50,13.5,26.6,1,25,40,1
20,25,30,50,22.9,34.8,12,0,0,1
20,26,25,40,3.8,15.0,9,23,32,1
20,26,25,40,22.4,18.1,9,23,32,1
24,27,30,50,24.1,40.7,1,0,0,0
20,26,30,45,2.7,50.7,10,23,37,1
20,26,30,45,17.2,21.2,10,23,37,1
20,26,25,40,25.5,34.6,9,0,0,0
20,25,30,50,-6.5,60.0,12,22,40,1
23,26,30,50,24.3,23.4,2,24,40,1
20,26,25,40,22.7,29.9,9,0,0,1
20,26,25,45,45.9,66.2,7,23,35,1
20,26,25,40,15.0,38.1,9,23,32,1
19,26,30,50,23.7,47.6,4,0,0,0
19,26,30,50,25.1,49.5,4,22,40,1
20,26,30,50,6.0,22.9,3,23,40,1
19,26,30,50,19.2,30.5,4,0,0,1
19,26,30,40,39.6,38.4,8,22,35,1
23,26,30,50,23.6,55.0,2,24,40,1
23,26,30,50,23.2,45.9,2,0,0,0
19,26,30,50,37.9,34.6,4,22,40,1
20,25,35,50,27.7,58.6,6,22,42,1
20,26,30,50,25.3,49.0,3,0,0,0
20,26,30,45,-0.3,47.6,10,23,37,1
20,26,25,50,9.7,47.0,11,23,37,1
20,25,30,50,22.3,31.6,12,0,0,0
19,26,30,50,50.6,62.3,4,22,40,1
20,26,25,50,14.5,45.6,11,23,37,1
20,26,30,50,23.2,42.9,3,0,0,0
19,26,30,40,26.1,39.7,8,22,35,1
19,26,30,50,26.6,54.8,4,22,40,1
20,26,25,40,25.5,33.3,9,0,0,1
20,25,35,50,26.9,60.2,6,22,42,1
20,26,25,40,7.6,24.4,9,23,32,1
20,26,25,50,25.3,37.8,11,0,0,1
18,27,40,50,43.8,41.1,5,22,45,1
20,26,30,50,7.1,25.9,3,23,40,1
20,25,35,50,21.3,37.4,6,0,0,0
20,26,25,40,10.6,32.6,9,23,32,1
20,26,30,50,24.4,46.9,3,23,40,1
20,26,25,40,25.8,37.5,9,0,0,0
20,26,25,45,38.5,65.3,7,23,35,1
20,26,25,45,17.2,56.4,7,23,35,1
20,25,30,50,21.7,30.3,12,0,0,0
19,26,30,40,47.1,37.5,8,22,35,1
20,25,30,50,14.8,59.5,12,22,40,1
20,25,30,50,23.0,48.1,12,0,0,0
20,26,25,50,16.8,21.8,11,23,37,1
18,27,40,50,35.5,16.1,5,22,45,1
18,27,40,50,22.3,42.1,5,0,0,0
20,25,30,50,-12.5,57.9,12,22,40,1
20,26,30,50,24.2,55.1,3,23,40,1
20,26,30,50,22.0,33.7,3,0,0,1
20,25,30,50,4.8,56.7,12,22,40,1
19,26,30,40,34.3,48.2,8,22,35,1
20,26,25,45,21.0,44.2,7,0,0,1
19,26,30,50,34.9,63.1,4,22,40,1
23,26,30,50,20.8,54.2,2,24,40,1
19,26,30,40,22.3,30.8,8,0,0,1
19,26,30,50,27.9,76.5,4,22,40,1
24,27,30,50,14.3,58.2,1,25,40,1
23,26,30,50,25.4,36.8,2,0,0,1
24,27,30,50,-10.1,56.2,1,25,40,1
20,25,35,50,21.5,30.9,6,22,42,1
23,26,30,50,24.5,34.4,2,0,0,0
19,26,30,50,42.9,46.4,4,22,40,1
18,27,40,50,20.1,29.8,5,22,45,1
19,26,30,50,25.1,32.4,4,0,0,1
19,26,30,40,38.5,51.0,8,22,35,1
20,26,30,50,15.3,46.9,3,23,40,1
23,26,30,50,24.4,37.3,2,0,0,0
20,26,25,45,34.8,48.2,7,23,35,1
20,25,30,50,21.7,20.1,12,22,40,1
20,25,35,50,23.5,48.9,6,0,0,0
20,26,25,40,-2.2,59.5,9,23,32,1
20,25,35,50,30.4,27.1,6,22,42,1
19,26,30,50,22.7,41.9,4,0,0,1
20,26,30,50,0.4,52.2,3,23,40,1
19,26,30,50,17.9,56.1,4,22,40,1
20,26,30,50,20.8,43.0,3,0,0,1
20,26,25,50,-14.2,18.8,11,23,37,1
20,26,30,45,17.7,24.4,10,23,37,1
23,26,30,50,23.6,47.2,2,0,0,0
20,26,30,50,12.8,51.0,3,23,40,1
18,27,40,50,23.1,24.4,5,22,45,1
18,27,40,50,24.7,45.5,5,0,0,0
20,26,30,45,-14.6,27.2,10,23,37,1
20,26,30,50,13.7,30.1,3,23,40,1
20,26,30,50,24.5,41.0,3,0,0,0
20,26,25,50,1.9,60.5,11,23,37,1
24,27,30,50,15.9,50.1,1,25,40,1
20,26,25,45,23.7,25.5,7,0,0,1
20,26,25,50,-2.4,48.1,11,23,37,1
20,26,30,45,13.3,20.1,10,23,37,1
18,27,40,50,20.2,47.0,5,0,0,1
24,27,30,50,1.1,51.7,1,25,40,1
20,25,35,50,21.5,68.4,6,22,42,1
20,26,30,50,25.3,44.6,3,0,0,0
24,27,30,50,-9.9,28.1,1,25,40,1
19,26,30,40,25.7,52.8,8,22,35,1
23,26,30,50,24.3,48.9,2,0,0,0
20,26,25,40,3.0,46.1,9,23,32,1
20,26,25,40,21.2,24.2,9,23,32,1
23,26,30,50,23.9,39.9,2,0,0,0
20,26,25,40,10.5,20.5,9,23,32,1
23,26,30,50,17.9,24.8,2,24,40,1
20,26,25,40,20.2,32.1,9,0,0,0
18,27,40,50,28.2,70.6,5,22,45,1
20,26,25,50,11.8,17.7,11,23,37,1
20,26,30,50,21.4,35.4,3,0,0,0
19,26,30,50,35.6,53.5,4,22,40,1
20,26,25,45,19.3,-3.3,7,23,35,1
19,26,30,50,21.5,45.8,4,0,0,1
19,26,30,50,43.2,77.1,4,22,40,1
20,26,30,50,15.4,22.7,3,23,40,1
